sent_id,text,tokens,doc_id,doc_group,author,title
399-613,;,;,399,Plato,Plato,Cratylus
317-115,"ἐνταῦθα μέντοι, ὦ φίλε,","ἐνταῦθα μέντοι , ὦ φίλε ,",317,Plato,Plato,Charmides
5-1488,"οὐδαμῶς,","οὐδαμῶς ,",5,Plato,Plato,Phaedo
204-1048,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
129-2304,"ἆρʼ οὖν, ὦ φίλε Ἀλκιβιάδη, καὶ ψυχὴ εἰ μέλλει γνώσεσθαι αὑτήν, εἰς ψυχὴν αὐτῇ βλεπτέον, καὶ μάλιστʼ εἰς τοῦτον αὐτῆς τὸν τόπον ἐν ᾧ ἐγγίγνεται ἡ ψυχῆς ἀρετή, σοφία, καὶ εἰς ἄλλο ᾧ τοῦτο τυγχάνει ὅμοιον ὄν","ἆρʼ οὖν , ὦ φίλε Ἀλκιβιάδη , καὶ ψυχὴ εἰ μέλλει γνώσεσθαι αὑτήν , εἰς ψυχὴν αὐτῇ βλεπτέον , καὶ μάλιστʼ εἰς τοῦτον αὐτῆς τὸν τόπον ἐν ᾧ ἐγγίγνεται ἡ ψυχῆς ἀρετή , σοφία , καὶ εἰς ἄλλο ᾧ τοῦτο τυγχάνει ὅμοιον ὄν",129,Plato,Plato,Alcibiades 1
213-551,·,·,213,Plato,Plato,Lysis
294-490,·,·,294,Plato,Plato,Phaedrus
294-80,"δείξας γε πρῶτον, ὦ φιλότης,","δείξας γε πρῶτον , ὦ φιλότης ,",294,Plato,Plato,Phaedrus
604-1833,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
694-578,ΞΕ.,ΞΕ .,694,Plato,Plato,Statesman
694-27,ποιητέον·,ποιητέον ·,694,Plato,Plato,Statesman
532-233,ἴσως.,ἴσως .,532,Plato,Plato,Euthyphro
204-276,"ὡς παντὸς μᾶλλον καὶ ὁ τῇδε παρὰ Διὸς νομοθέτης, πᾶς τε οὗ καὶ σμικρὸν ὄφελος,","ὡς παντὸς μᾶλλον καὶ ὁ τῇδε παρὰ Διὸς νομοθέτης , πᾶς τε οὗ καὶ σμικρὸν ὄφελος ,",204,Plato,Plato,Laws
343-24,ὦ Εὔδικε,ὦ Εὔδικε,343,Plato,Plato,Hippias Minor
152-887,κατὰ τρεῖς ἐπιπέδους ὀρθὰς συναρμοσθείσης ἑκάστης,κατὰ τρεῖς ἐπιπέδους ὀρθὰς συναρμοσθείσης ἑκάστης,152,Plato,Plato,Timaeus
385-1513,ΙΠ.,ΙΠ .,385,Plato,Plato,Hippias Major
564-9728,δημοτικὸς ἐξ ὀλιγαρχικοῦ γεγονώς.,δημοτικὸς ἐξ ὀλιγαρχικοῦ γεγονώς .,564,Plato,Plato,Republic
716-2996,τί μήν;,τί μήν ;,716,Plato,Plato,Philebus
564-2159,"ἀλλὰ μέντοι,","ἀλλὰ μέντοι ,",564,Plato,Plato,Republic
152-1519,·,·,152,Plato,Plato,Timaeus
604-679,ἦν γὰρ οὖν.,ἦν γὰρ οὖν .,604,Plato,Plato,Sophist
118-3789,ΚΑΛ.,ΚΑΛ .,118,Plato,Plato,Gorgias
564-2214,.,.,564,Plato,Plato,Republic
261-3520,ἔοικεν.,ἔοικεν .,261,Plato,Plato,Theaetetus
343-7,"ἄλλως τε ἐπειδὴ καὶ αὐτοὶ λελείμμεθα, οἳ μάλιστʼ ἂν ἀντιποιησαίμεθα μετεῖναι ἡμῖν τῆς ἐν φιλοσοφίᾳ διατριβῆς.","ἄλλως τε ἐπειδὴ καὶ αὐτοὶ λελείμμεθα , οἳ μάλιστʼ ἂν ἀντιποιησαίμεθα μετεῖναι ἡμῖν τῆς ἐν φιλοσοφίᾳ διατριβῆς .",343,Plato,Plato,Hippias Minor
716-3121,χρώμενος ἐν οἰκοδομίᾳ καὶ τοῖς ἄλλοις ὁμοίως κανόσι καὶ τοῖς κύκλοις,χρώμενος ἐν οἰκοδομίᾳ καὶ τοῖς ἄλλοις ὁμοίως κανόσι καὶ τοῖς κύκλοις,716,Plato,Plato,Philebus
168-1223,", καὶ σκεψαίμην καὶ ἀκούσαιμι, πότερον ὡς διδακτῷ ὄντι αὐτῷ δεῖ ἐπιχειρεῖν, ἢ ὡς φύσει ἢ ὡς τίνι ποτὲ τρόπῳ παραγιγνομένης τοῖς ἀνθρώποις τῆς ἀρετῆς.",", καὶ σκεψαίμην καὶ ἀκούσαιμι , πότερον ὡς διδακτῷ ὄντι αὐτῷ δεῖ ἐπιχειρεῖν , ἢ ὡς φύσει ἢ ὡς τίνι ποτὲ τρόπῳ παραγιγνομένης τοῖς ἀνθρώποις τῆς ἀρετῆς .",168,Plato,Plato,Meno
294-1368,ΦΑΙ.,ΦΑΙ .,294,Plato,Plato,Phaedrus
716-3204,ΣΩ.,ΣΩ .,716,Plato,Plato,Philebus
204-1651,"ἢ τοῦτο ἀνοήτως οὕτως ἀφήσομεν,","ἢ τοῦτο ἀνοήτως οὕτως ἀφήσομεν ,",204,Plato,Plato,Laws
373-1663,ὅτι,ὅτι,373,Plato,Plato,Symposium
83-672,ἴσον μὲν ἄρα οὔτʼ ἂν ἑαυτῷ οὔτε ἄλλῳ εἴη μὴ τῶν αὐτῶν μέτρων ὄν.,ἴσον μὲν ἄρα οὔτʼ ἂν ἑαυτῷ οὔτε ἄλλῳ εἴη μὴ τῶν αὐτῶν μέτρων ὄν .,83,Plato,Plato,Parmenides
564-2116,πῶς λέγεις;,πῶς λέγεις ;,564,Plato,Plato,Republic
564-7258,"ἀλλʼ ὅπως μὴ οὐχ οἷός τʼ ἔσομαι, προθυμούμενος δὲ ἀσχημονῶν γέλωτα ὀφλήσω.","ἀλλʼ ὅπως μὴ οὐχ οἷός τʼ ἔσομαι , προθυμούμενος δὲ ἀσχημονῶν γέλωτα ὀφλήσω .",564,Plato,Plato,Republic
166-150,ὅταν ἐν τάξει δέῃ μάχεσθαι μετὰ πολλῶν ἄλλων,ὅταν ἐν τάξει δέῃ μάχεσθαι μετὰ πολλῶν ἄλλων,166,Plato,Plato,Laches
604-2810,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
213-669,"ἄθρει δή,","ἄθρει δή ,",213,Plato,Plato,Lysis
204-3853,ΚΛ.,ΚΛ .,204,Plato,Plato,Laws
716-1334,διὰ γὰρ τούτων πως ταῦτα ἀμφότερα ἔοικεν δηλοῦσθαι.,διὰ γὰρ τούτων πως ταῦτα ἀμφότερα ἔοικεν δηλοῦσθαι .,716,Plato,Plato,Philebus
204-7237,·,·,204,Plato,Plato,Laws
294-1216,", ἀποπολεμεῖν τε χρήσιμον καὶ πρός γʼ ἐνεγκεῖν δυνατὸν σκεύη καὶ ἄλλα πολλὰ ὠφέλιμον.",", ἀποπολεμεῖν τε χρήσιμον καὶ πρός γʼ ἐνεγκεῖν δυνατὸν σκεύη καὶ ἄλλα πολλὰ ὠφέλιμον .",294,Plato,Plato,Phaedrus
716-953,"νῦν μέντοι σχεδὸν ἀπορῶ,","νῦν μέντοι σχεδὸν ἀπορῶ ,",716,Plato,Plato,Philebus
564-4345,βλακικόν γε ἡμῶν τὸ πάθος.,βλακικόν γε ἡμῶν τὸ πάθος .,564,Plato,Plato,Republic
716-3262,ΣΩ.,ΣΩ .,716,Plato,Plato,Philebus
564-8013,ποῖα;,ποῖα ;,564,Plato,Plato,Republic
129-982,.,.,129,Plato,Plato,Alcibiades 1
118-132,"τί μάλιστα, ὦ Σώκρατες;","τί μάλιστα , ὦ Σώκρατες ;",118,Plato,Plato,Gorgias
564-9705,λέγεις.,λέγεις .,564,Plato,Plato,Republic
350-1770,"τί γελᾷς,","τί γελᾷς ,",350,Plato,Plato,Euthydemus
204-7132,"δύο δὲ ἐπιτηδεύματα ἢ δύο τέχνας ἀκριβῶς διαπονεῖσθαι σχεδὸν οὐδεμία φύσις ἱκανὴ τῶν ἀνθρωπίνων, οὐδʼ αὖ τὴν μὲν αὐτὸς ἱκανὸς ἀσκεῖν, τὴν δὲ ἄλλον ἀσκοῦντα ἐπιτροπεύειν.","δύο δὲ ἐπιτηδεύματα ἢ δύο τέχνας ἀκριβῶς διαπονεῖσθαι σχεδὸν οὐδεμία φύσις ἱκανὴ τῶν ἀνθρωπίνων , οὐδʼ αὖ τὴν μὲν αὐτὸς ἱκανὸς ἀσκεῖν , τὴν δὲ ἄλλον ἀσκοῦντα ἐπιτροπεύειν .",204,Plato,Plato,Laws
118-72,"ἦ που ἄρα ῥᾳδίως ἀποκρινῇ,","ἦ που ἄρα ῥᾳδίως ἀποκρινῇ ,",118,Plato,Plato,Gorgias
152-827,καὶ τὸ μὲν δὴ πρὸ τούτου πάντα ταῦτʼ εἶχεν ἀλόγως καὶ ἀμέτρως·,καὶ τὸ μὲν δὴ πρὸ τούτου πάντα ταῦτʼ εἶχεν ἀλόγως καὶ ἀμέτρως ·,152,Plato,Plato,Timaeus
343-550,.,.,343,Plato,Plato,Hippias Minor
294-1967,"καὶ νῦν σύ, πατὴρ ὢν γραμμάτων, διʼ εὔνοιαν τοὐναντίον εἶπες ἢ δύναται.","καὶ νῦν σύ , πατὴρ ὢν γραμμάτων , διʼ εὔνοιαν τοὐναντίον εἶπες ἢ δύναται .",294,Plato,Plato,Phaedrus
5-2096,"οὐκοῦν καὶ ὧδε,","οὐκοῦν καὶ ὧδε ,",5,Plato,Plato,Phaedo
42-186,οὔ.,οὔ .,42,Plato,Plato,Theages
694-801,"καλῶς καὶ καθαπερεὶ χρέος ἀπέδωκάς μοι τὸν λόγον,","καλῶς καὶ καθαπερεὶ χρέος ἀπέδωκάς μοι τὸν λόγον ,",694,Plato,Plato,Statesman
350-730,",",",",350,Plato,Plato,Euthydemus
129-1466,ΑΛ.,ΑΛ .,129,Plato,Plato,Alcibiades 1
204-6350,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
716-502,ΣΩ.,ΣΩ .,716,Plato,Plato,Philebus
760-311,"καὶ μία τέχνη ἐστὶν βασιλική, τυραννική, πολιτική, δεσποτική, οἰκονομική, δικαιοσύνη, σωφροσύνη.","καὶ μία τέχνη ἐστὶν βασιλική , τυραννική , πολιτική , δεσποτική , οἰκονομική , δικαιοσύνη , σωφροσύνη .",760,Plato,Plato,Lovers
158-432,περὶ τῶν τῆς πόλεως,περὶ τῶν τῆς πόλεως,158,Plato,Plato,Protagoras
373-1142,εἴη ὁ Ἔρως; θνητός; ἥκιστά γε.,εἴη ὁ Ἔρως ; θνητός ; ἥκιστά γε .,373,Plato,Plato,Symposium
166-911,αὐτοῦ οὖν σαφέστερον πυθώμεθα τί ποτε νοεῖ·,αὐτοῦ οὖν σαφέστερον πυθώμεθα τί ποτε νοεῖ ·,166,Plato,Plato,Laches
564-616,οὐ καὶ πείθεσθαι μέντοι τοῖς ἄρχουσιν δίκαιον φῂς εἶναι;,οὐ καὶ πείθεσθαι μέντοι τοῖς ἄρχουσιν δίκαιον φῂς εἶναι ;,564,Plato,Plato,Republic
204-1311,ὅτι δυνατὸν ἄρʼ ἦν περὶ τῶν τοιούτων νομοθετεῖσθαι βεβαίως θαρροῦντα μέλη τὰ τὴν ὀρθότητα φύσει παρεχόμενα.,ὅτι δυνατὸν ἄρʼ ἦν περὶ τῶν τοιούτων νομοθετεῖσθαι βεβαίως θαρροῦντα μέλη τὰ τὴν ὀρθότητα φύσει παρεχόμενα .,204,Plato,Plato,Laws
204-3497,καὶ μὲν δὴ βασιλεία γε διὰ βίου τʼ ἐστὶν ἐν αὐτῇ καὶ ἀρχαιοτάτη πασῶν καὶ πρὸς πάντων ἀνθρώπων καὶ ἡμῶν αὐτῶν λεγομένη.,καὶ μὲν δὴ βασιλεία γε διὰ βίου τʼ ἐστὶν ἐν αὐτῇ καὶ ἀρχαιοτάτη πασῶν καὶ πρὸς πάντων ἀνθρώπων καὶ ἡμῶν αὐτῶν λεγομένη .,204,Plato,Plato,Laws
73-18,"εἶτα πῶς οὐκ εὐθὺς ἐπήγειράς με,","εἶτα πῶς οὐκ εὐθὺς ἐπήγειράς με ,",73,Plato,Plato,Crito
350-487,ΣΩ.,ΣΩ .,350,Plato,Plato,Euthydemus
564-5421,"οἱ δέ, ἅτε οἰκίας τε καὶ συσσίτια κοινὰ ἔχοντες, ἰδίᾳ δὲ οὐδενὸς οὐδὲν τοιοῦτον κεκτημένου","οἱ δέ , ἅτε οἰκίας τε καὶ συσσίτια κοινὰ ἔχοντες , ἰδίᾳ δὲ οὐδενὸς οὐδὲν τοιοῦτον κεκτημένου",564,Plato,Plato,Republic
261-520,ΣΩ.,ΣΩ .,261,Plato,Plato,Theaetetus
694-79,τάχʼ ἄν.,τάχʼ ἄν .,694,Plato,Plato,Statesman
385-1509,μέμνημαι.,μέμνημαι .,385,Plato,Plato,Hippias Major
399-3027,"ἐκ ποίων οὖν ὀνομάτων ἢ μεμαθηκὼς ἢ ηὑρηκὼς ἦν τὰ πράγματα, εἴπερ τά γε πρῶτα μήπω ἔκειτο,","ἐκ ποίων οὖν ὀνομάτων ἢ μεμαθηκὼς ἢ ηὑρηκὼς ἦν τὰ πράγματα , εἴπερ τά γε πρῶτα μήπω ἔκειτο ,",399,Plato,Plato,Cratylus
317-565,"σχεδὸν γάρ τι ἔγωγε αὐτὸ τοῦτό φημι εἶναι σωφροσύνην, τὸ γιγνώσκειν ἑαυτόν, καὶ συμφέρομαι τῷ ἐν Δελφοῖς ἀναθέντι τὸ τοιοῦτον γράμμα.","σχεδὸν γάρ τι ἔγωγε αὐτὸ τοῦτό φημι εἶναι σωφροσύνην , τὸ γιγνώσκειν ἑαυτόν , καὶ συμφέρομαι τῷ ἐν Δελφοῖς ἀναθέντι τὸ τοιοῦτον γράμμα .",317,Plato,Plato,Charmides
564-8141,"προβλήμασιν ἄρα,","προβλήμασιν ἄρα ,",564,Plato,Plato,Republic
343-512,"ἓν δὲ τοῦτο θαυμάσιον ἔχω ἀγαθόν,","ἓν δὲ τοῦτο θαυμάσιον ἔχω ἀγαθόν ,",343,Plato,Plato,Hippias Minor
294-1317,",",",",294,Plato,Plato,Phaedrus
399-275,ἀλλʼ,ἀλλʼ,399,Plato,Plato,Cratylus
399-2896,εἴπερ τὸ λάβδα ἀνόμοιόν ἐστι τῇ ᾗ φῂς σὺ σκληρότητι·,εἴπερ τὸ λάβδα ἀνόμοιόν ἐστι τῇ ᾗ φῂς σὺ σκληρότητι ·,399,Plato,Plato,Cratylus
261-490,τὰς κυούσας καὶ μὴ γιγνώσκεσθαι μᾶλλον ὑπὸ τῶν μαιῶν ἢ τῶν ἄλλων,τὰς κυούσας καὶ μὴ γιγνώσκεσθαι μᾶλλον ὑπὸ τῶν μαιῶν ἢ τῶν ἄλλων,261,Plato,Plato,Theaetetus
564-9069,", ᾗ αὖ κατὰ ἕτερον νόμον τὰ τοιαῦτα λύεται.",", ᾗ αὖ κατὰ ἕτερον νόμον τὰ τοιαῦτα λύεται .",564,Plato,Plato,Republic
399-1169,"τάχα δὲ οὐκ ἂν τοῦτο λέγοι,","τάχα δὲ οὐκ ἂν τοῦτο λέγοι ,",399,Plato,Plato,Cratylus
118-2081,"τί δέ; ἀθλιώτερος πότερος δυοῖν ἐχόντοιν κακὸν εἴτʼ ἐν σώματι εἴτʼ ἐν ψυχῇ,","τί δέ ; ἀθλιώτερος πότερος δυοῖν ἐχόντοιν κακὸν εἴτʼ ἐν σώματι εἴτʼ ἐν ψυχῇ ,",118,Plato,Plato,Gorgias
204-2720,τὸ πλεονεκτεῖν τῶν τεθέντων νόμων,τὸ πλεονεκτεῖν τῶν τεθέντων νόμων,204,Plato,Plato,Laws
118-269,"οὔσας περὶ λόγους, εἴπερ ταύτην ῥητορικὴν καλεῖς","οὔσας περὶ λόγους , εἴπερ ταύτην ῥητορικὴν καλεῖς",118,Plato,Plato,Gorgias
564-11262,ἀληθῆ λέγεις.,ἀληθῆ λέγεις .,564,Plato,Plato,Republic
118-561,"βούλει οὖν δύο εἴδη θῶμεν πειθοῦς,","βούλει οὖν δύο εἴδη θῶμεν πειθοῦς ,",118,Plato,Plato,Gorgias
118-1256,ἔγωγε.,ἔγωγε .,118,Plato,Plato,Gorgias
204-7938,"ὅδε,","ὅδε ,",204,Plato,Plato,Laws
564-2957,"ἀλλʼ ἴσως,","ἀλλʼ ἴσως ,",564,Plato,Plato,Republic
604-1309,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
564-286,"ἀλλʼ εἰς τίνα δὴ κοινωνίαν ὁ δίκαιος ἀμείνων κοινωνὸς τοῦ οἰκοδομικοῦ τε καὶ κιθαριστικοῦ, ὥσπερ ὁ κιθαριστικὸς τοῦ δικαίου εἰς κρουμάτων;","ἀλλʼ εἰς τίνα δὴ κοινωνίαν ὁ δίκαιος ἀμείνων κοινωνὸς τοῦ οἰκοδομικοῦ τε καὶ κιθαριστικοῦ , ὥσπερ ὁ κιθαριστικὸς τοῦ δικαίου εἰς κρουμάτων ;",564,Plato,Plato,Republic
716-1031,τί δέ;,τί δέ ;,716,Plato,Plato,Philebus
158-1902,"—τί δὲ δή,","—τί δὲ δή ,",158,Plato,Plato,Protagoras
158-1427,"περὶ δὲ ὧν τὸ πρῶτον ἐγώ σε ἠρώτησα,","περὶ δὲ ὧν τὸ πρῶτον ἐγώ σε ἠρώτησα ,",158,Plato,Plato,Protagoras
716-1099,ΠΡΩ.,ΠΡΩ .,716,Plato,Plato,Philebus
118-4057,ὃς ἂν παραλαβὼν ἡμερώτερα ἀποδείξῃ ἀγριώτερα ἢ παρέλαβε,ὃς ἂν παραλαβὼν ἡμερώτερα ἀποδείξῃ ἀγριώτερα ἢ παρέλαβε,118,Plato,Plato,Gorgias
564-7153,"ἔφη, συχνοὶ πάσχουσιν αὐτὸ διὰ ῥᾳθυμίαν.","ἔφη , συχνοὶ πάσχουσιν αὐτὸ διὰ ῥᾳθυμίαν .",564,Plato,Plato,Republic
204-1369,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
42-392,ΣΩ.,ΣΩ .,42,Plato,Plato,Theages
5-1601,ἔφη.,ἔφη .,5,Plato,Plato,Phaedo
483-27,"καίτοι διά γε ταύτην τὴν πλημμέλειαν καὶ ῥᾳθυμίαν, ἀλλʼ οὐ διὰ τὴν ἐν τῷ ποδὶ πρὸς τὴν λύραν ἀμετρίαν,","καίτοι διά γε ταύτην τὴν πλημμέλειαν καὶ ῥᾳθυμίαν , ἀλλʼ οὐ διὰ τὴν ἐν τῷ ποδὶ πρὸς τὴν λύραν ἀμετρίαν ,",483,Plato,Plato,Cleitophon
532-456,γ ΣΩ.,γ ΣΩ .,532,Plato,Plato,Euthyphro
204-8417,"θεὸν εἴ ποτε παρακλητέον ἡμῖν, νῦν ἔστω τοῦτο οὕτω γενόμενον—","θεὸν εἴ ποτε παρακλητέον ἡμῖν , νῦν ἔστω τοῦτο οὕτω γενόμενον —",204,Plato,Plato,Laws
118-1106,"ἐὰν μὲν οὖν καὶ ἐγὼ σοῦ ἀποκρινομένου μὴ ἔχω ὅτι χρήσωμαι,","ἐὰν μὲν οὖν καὶ ἐγὼ σοῦ ἀποκρινομένου μὴ ἔχω ὅτι χρήσωμαι ,",118,Plato,Plato,Gorgias
204-1546,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
564-9449,ἦ δʼ ὅς.,ἦ δʼ ὅς .,564,Plato,Plato,Republic
5-828,"ὦ Σώκρατες, πρός γε ὃ βούλεται δηλῶσαι ὁ λόγος.","ὦ Σώκρατες , πρός γε ὃ βούλεται δηλῶσαι ὁ λόγος .",5,Plato,Plato,Phaedo
204-10488,"καὶ δὴ τὸ μετὰ τοῦτο σκοπῶμεν τὸν εἰδότα ἱκανῶς περὶ ὡντινωνοῦν οἷς ἔστιν μὲν ὄνομα,","καὶ δὴ τὸ μετὰ τοῦτο σκοπῶμεν τὸν εἰδότα ἱκανῶς περὶ ὡντινωνοῦν οἷς ἔστιν μὲν ὄνομα ,",204,Plato,Plato,Laws
564-7074,ἔφη.,ἔφη .,564,Plato,Plato,Republic
118-1228,", ἢ ἐκεῖνο, τὸ ὑγιαίνειν,",", ἢ ἐκεῖνο , τὸ ὑγιαίνειν ,",118,Plato,Plato,Gorgias
118-2593,"οὐ μόνον γε, ὦ Καλλίκλεις,","οὐ μόνον γε , ὦ Καλλίκλεις ,",118,Plato,Plato,Gorgias
350-706,ὁμολογῶ.,ὁμολογῶ .,350,Plato,Plato,Euthydemus
483-8,τὰ δὲ καὶ ἐπῄνουν.,τὰ δὲ καὶ ἐπῄνουν .,483,Plato,Plato,Cleitophon
204-10294,πρὶν ἂν τοῦτʼ αὐτὸ ἐκπορισώμεθα τοῖς εἰρημένοις νόμοις,πρὶν ἂν τοῦτʼ αὐτὸ ἐκπορισώμεθα τοῖς εἰρημένοις νόμοις,204,Plato,Plato,Laws
166-944,"ὦ Νικία, ὅτι οὐδὲ τὴν Κρομμυωνίαν ὗν πιστεύεις σύ γε ἀνδρείαν γεγονέναι.","ὦ Νικία , ὅτι οὐδὲ τὴν Κρομμυωνίαν ὗν πιστεύεις σύ γε ἀνδρείαν γεγονέναι .",166,Plato,Plato,Laches
373-1475,σχεδὸν ἄν τι ἅπτοιτο τοῦ τέλους.,σχεδὸν ἄν τι ἅπτοιτο τοῦ τέλους .,373,Plato,Plato,Symposium
261-1870,ΣΩ.,ΣΩ .,261,Plato,Plato,Theaetetus
261-3588,οὐκοῦν χρὴ ὁρᾶν.,οὐκοῦν χρὴ ὁρᾶν .,261,Plato,Plato,Theaetetus
604-1942,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
485-543,μέμνημαι.,μέμνημαι .,485,Plato,Plato,Ion
129-327,λέγεις; ΣΩ.,λέγεις ; ΣΩ .,129,Plato,Plato,Alcibiades 1
350-657,"ναί,","ναί ,",350,Plato,Plato,Euthydemus
261-289,"πάντως γάρ, ἄν τι καὶ ἁμάρτω,","πάντως γάρ , ἄν τι καὶ ἁμάρτω ,",261,Plato,Plato,Theaetetus
118-936,ἔγωγε.,ἔγωγε .,118,Plato,Plato,Gorgias
209-199,ΣΩ.,ΣΩ .,209,Plato,Plato,Hipparchus
564-718,"ἀλλʼ ἵνα μὴ αὖθις ἡμῖν τοιοῦτον ἐγγένηται,","ἀλλʼ ἵνα μὴ αὖθις ἡμῖν τοιοῦτον ἐγγένηται ,",564,Plato,Plato,Republic
179-437,"οὐκοῦν οὐδὲ εἴ τίς τινα ἀποκτεινύναι οἶδεν οὐδὲ χρήματα ἀφαιρεῖσθαι καὶ φυγάδα ποιεῖν τῆς πατρίδος,","οὐκοῦν οὐδὲ εἴ τίς τινα ἀποκτεινύναι οἶδεν οὐδὲ χρήματα ἀφαιρεῖσθαι καὶ φυγάδα ποιεῖν τῆς πατρίδος ,",179,Plato,Plato,Alcibiades 2
350-210,"καὶ αὐτοῦ μεταξὺ ταῦτα λέγοντος ὁ Κλεινίας ἔτυχεν ἀποκρινάμενος, ὥστε οὐδὲ παρακελεύσασθαί μοι ἐξεγένετο εὐλαβηθῆναι τῷ μειρακίῳ, ἀλλʼ ἀπεκρίνατο ὅτι οἱ σοφοὶ εἶεν οἱ μανθάνοντες.","καὶ αὐτοῦ μεταξὺ ταῦτα λέγοντος ὁ Κλεινίας ἔτυχεν ἀποκρινάμενος , ὥστε οὐδὲ παρακελεύσασθαί μοι ἐξεγένετο εὐλαβηθῆναι τῷ μειρακίῳ , ἀλλʼ ἀπεκρίνατο ὅτι οἱ σοφοὶ εἶεν οἱ μανθάνοντες .",350,Plato,Plato,Euthydemus
604-2796,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
604-1969,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
204-7537,τὸ ποῖον;,τὸ ποῖον ;,204,Plato,Plato,Laws
204-10590,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
83-339,ἢ οὔ;,ἢ οὔ ;,83,Plato,Plato,Parmenides
83-265,ναί.,ναί .,83,Plato,Plato,Parmenides
204-8199,πῶς τούτους ἄν τις ἐν πρᾳέσι λόγοις δύναιτο νουθετῶν ἅμα διδάσκειν περὶ θεῶν πρῶτον ὡς εἰσίν;,πῶς τούτους ἄν τις ἐν πρᾳέσι λόγοις δύναιτο νουθετῶν ἅμα διδάσκειν περὶ θεῶν πρῶτον ὡς εἰσίν ;,204,Plato,Plato,Laws
152-1506,ΤΙ.,ΤΙ .,152,Plato,Plato,Timaeus
152-1466,"τὰ δὴ περιλαμβανόμενα ἐν αὐτῇ τρίγωνα ἔξωθεν ἐπεισελθόντα, ἐξ ὧν ἂν ᾖ τά τε σιτία καὶ ποτά, τῶν ἑαυτῆς τριγώνων παλαιότερα ὄντα καὶ ἀσθενέστερα καινοῖς ἐπικρατεῖ τέμνουσα, καὶ μέγα ἀπεργάζεται τὸ ζῷον τρέφουσα ἐκ πολλῶν ὁμοίων.","τὰ δὴ περιλαμβανόμενα ἐν αὐτῇ τρίγωνα ἔξωθεν ἐπεισελθόντα , ἐξ ὧν ἂν ᾖ τά τε σιτία καὶ ποτά , τῶν ἑαυτῆς τριγώνων παλαιότερα ὄντα καὶ ἀσθενέστερα καινοῖς ἐπικρατεῖ τέμνουσα , καὶ μέγα ἀπεργάζεται τὸ ζῷον τρέφουσα ἐκ πολλῶν ὁμοίων .",152,Plato,Plato,Timaeus
204-1895,"; τοῦτον δʼ εἶναι τὸν πλάστην τὸν αὐτὸν ὥσπερ τότε, τὸν ἀγαθὸν νομοθέτην, οὗ νόμους εἶναι δεῖ συμποτικούς, δυναμένους τὸν εὔελπιν καὶ θαρραλέον ἐκεῖνον γιγνόμενον καὶ ἀναισχυντότερον τοῦ δέοντος, καὶ οὐκ ἐθέλοντα τάξιν καὶ τὸ κατὰ μέρος σιγῆς καὶ λόγου καὶ πόσεως καὶ μούσης ὑπομένειν, ἐθέλειν ποιεῖν πάντα τούτοις τἀναντία, καὶ εἰσιόντι τῷ μὴ καλῷ θάρρει τὸν κάλλιστον διαμαχόμενον φόβον εἰσπέμπειν οἵους τʼ εἶναι μετὰ δίκης, ὃν αἰδῶ τε καὶ αἰσχύνην θεῖον φόβον ὠνομάκαμεν;","; τοῦτον δʼ εἶναι τὸν πλάστην τὸν αὐτὸν ὥσπερ τότε , τὸν ἀγαθὸν νομοθέτην , οὗ νόμους εἶναι δεῖ συμποτικούς , δυναμένους τὸν εὔελπιν καὶ θαρραλέον ἐκεῖνον γιγνόμενον καὶ ἀναισχυντότερον τοῦ δέοντος , καὶ οὐκ ἐθέλοντα τάξιν καὶ τὸ κατὰ μέρος σιγῆς καὶ λόγου καὶ πόσεως καὶ μούσης ὑπομένειν , ἐθέλειν ποιεῖν πάντα τούτοις τἀναντία , καὶ εἰσιόντι τῷ μὴ καλῷ θάρρει τὸν κάλλιστον διαμαχόμενον φόβον εἰσπέμπειν οἵους τʼ εἶναι μετὰ δίκης , ὃν αἰδῶ τε καὶ αἰσχύνην θεῖον φόβον ὠνομάκαμεν ;",204,Plato,Plato,Laws
317-337,δυοῖν γὰρ δὴ τὰ ἕτερα·,δυοῖν γὰρ δὴ τὰ ἕτερα ·,317,Plato,Plato,Charmides
83-889,πλεῖστα ἄρα ἐστὶ τὰ μέρη αὐτῆς.,πλεῖστα ἄρα ἐστὶ τὰ μέρη αὐτῆς .,83,Plato,Plato,Parmenides
