sent_id,text,tokens,doc_id,doc_group,author,title
575-126,"Χορός ὦ πόποι, ἀνάριθμα γὰρ φέρω πήματα·","Χορός ὦ πόποι , ἀνάριθμα γὰρ φέρω πήματα ·",575,Greek tragedies,Sophocles,Oedipus King
452-225,"Χορός δεινὸν γυναιξὶν αἱ διʼ ὠδίνων γοναί,","Χορός δεινὸν γυναιξὶν αἱ διʼ ὠδίνων γοναί ,",452,Greek tragedies,Euripides,The Phoenician Women
665-163,"πάρα γὰρ δροσερὰ πύργοις συνεχὴς κλιτύς, ὅθεν σοι πῶμα γένοιτ ἄν.","πάρα γὰρ δροσερὰ πύργοις συνεχὴς κλιτύς , ὅθεν σοι πῶμα γένοιτ ἄν .",665,Greek tragedies,Euripides,Hippolytus
607-529,"βλέπω δὴ παῖδʼ ἐμὸν τεθνηκότα, Πολύδωρον, ὅν μοι Θρῂξ ἔσῳζʼ οἴκοις ἀνήρ.","βλέπω δὴ παῖδʼ ἐμὸν τεθνηκότα , Πολύδωρον , ὅν μοι Θρῂξ ἔσῳζʼ οἴκοις ἀνήρ .",607,Greek tragedies,Euripides,Hecuba
688-515,Κρέων οἱ τηλικοίδε καὶ διδαξόμεσθα δὴ φρονεῖν ὑπʼ ἀνδρὸς τηλικοῦδε τὴν φύσιν;,Κρέων οἱ τηλικοίδε καὶ διδαξόμεσθα δὴ φρονεῖν ὑπʼ ἀνδρὸς τηλικοῦδε τὴν φύσιν ;,688,Greek tragedies,Sophocles,Antigone
754-130,Τεῦκρος Λήδαν ἔλεξας;,Τεῦκρος Λήδαν ἔλεξας ;,754,Greek tragedies,Euripides,Helen
654-740,"καὶ σοὶ μὲν εὔνους εἰμί,","καὶ σοὶ μὲν εὔνους εἰμί ,",654,Greek tragedies,Euripides,Iphigenia in Aulis
605-400,Διόνυσος σεῖε πέδον χθονὸς Ἔννοσι πότνια.,Διόνυσος σεῖε πέδον χθονὸς Ἔννοσι πότνια .,605,Greek tragedies,Euripides,Bacchae
430-995,βιάζῃ μ οὐ θέλοντα δρᾶν τάδε.,βιάζῃ μ οὐ θέλοντα δρᾶν τάδε .,430,Greek tragedies,Euripides,Alcestis
328-598,"μίαν δὲ παίδων ἵμερος θέλξει τὸ μὴ κτεῖναι σύνευνον, ἀλλʼ ἀπαμβλυνθήσεται γνώμην·","μίαν δὲ παίδων ἵμερος θέλξει τὸ μὴ κτεῖναι σύνευνον , ἀλλʼ ἀπαμβλυνθήσεται γνώμην ·",328,Greek tragedies,Aeschylus,Prometheus Bound
665-915,"Ἱππόλυτος καὶ σοῦ γε ταὐτὰ κάρτα θαυμάζω, πάτερ·","Ἱππόλυτος καὶ σοῦ γε ταὐτὰ κάρτα θαυμάζω , πάτερ ·",665,Greek tragedies,Euripides,Hippolytus
688-847,ἀλλʼ ὅστις ἦν ὁ μῦθος αὖθις εἴπατε·,ἀλλʼ ὅστις ἦν ὁ μῦθος αὖθις εἴπατε ·,688,Greek tragedies,Sophocles,Antigone
605-1028,"νῦν δʼ ἐκ δόμων ἄτιμος ἐκβεβλήσομαι ὁ Κάδμος ὁ μέγας, ὃς τὸ Θηβαίων γένος ἔσπειρα κἀξήμησα κάλλιστον θέρος.","νῦν δʼ ἐκ δόμων ἄτιμος ἐκβεβλήσομαι ὁ Κάδμος ὁ μέγας , ὃς τὸ Θηβαίων γένος ἔσπειρα κἀξήμησα κάλλιστον θέρος .",605,Greek tragedies,Euripides,Bacchae
292-1030,ἦν δὴ φερόντων μόχθος ἀργυρηλάτους χρυσέας τε φιάλας·,ἦν δὴ φερόντων μόχθος ἀργυρηλάτους χρυσέας τε φιάλας ·,292,Greek tragedies,Euripides,Ion
314-336,"οὐδὲν τυράννου δυσμενέστερον πόλει,","οὐδὲν τυράννου δυσμενέστερον πόλει ,",314,Greek tragedies,Euripides,The Suppliants
349-113,Σιληνός φροῦδος πρὸς Αἴτνῃ θῆρας ἰχνεύων κυσίν.,Σιληνός φροῦδος πρὸς Αἴτνῃ θῆρας ἰχνεύων κυσίν .,349,Greek tragedies,Euripides,Cyclops
647-577,"ἐποικτίρω γάρ,","ἐποικτίρω γάρ ,",647,Greek tragedies,Aeschylus,Agamemnon
349-453,Ὀδυσσεύς κἄπειτα καὶ σὲ καὶ φίλους γέροντά τε νεὼς μελαίνης κοῖλον ἐμβήσας σκάφος διπλαῖσι κώπαις τῆσδ ἀποστελῶ χθονός.,Ὀδυσσεύς κἄπειτα καὶ σὲ καὶ φίλους γέροντά τε νεὼς μελαίνης κοῖλον ἐμβήσας σκάφος διπλαῖσι κώπαις τῆσδ ἀποστελῶ χθονός .,349,Greek tragedies,Euripides,Cyclops
636-517,Χορός πῶς οὖν κελεύει νιν μολεῖν ἐσταλμένον;,Χορός πῶς οὖν κελεύει νιν μολεῖν ἐσταλμένον ;,636,Greek tragedies,Aeschylus,Libation-Bearers
112-998,"τί τόδε μεταίρεις ἐξ ἀκινήτων βάθρων, Ἀγαμέμνονος παῖ, θεᾶς ἄγαλμʼ ἐν ὠλέναις;","τί τόδε μεταίρεις ἐξ ἀκινήτων βάθρων , Ἀγαμέμνονος παῖ , θεᾶς ἄγαλμʼ ἐν ὠλέναις ;",112,Greek tragedies,Euripides,Iphigenia in Tauris
605-698,"Πενθεύς ἰδού, σὺ κόσμει·","Πενθεύς ἰδού , σὺ κόσμει ·",605,Greek tragedies,Euripides,Bacchae
380-652,;,;,380,Greek tragedies,Sophocles,Philoctetes
643-468,"χαῖρε, Ζηνὸς ὁμόλεκτρον κάρα.","χαῖρε , Ζηνὸς ὁμόλεκτρον κάρα .",643,Greek tragedies,Euripides,Orestes
430-61,Θάνατος οὐ δῆτʼ·,Θάνατος οὐ δῆτʼ ·,430,Greek tragedies,Euripides,Alcestis
112-908,Ἰφιγένεια φονέα σε φήσω μητρὸς ἐξ Ἄργους μολεῖν.,Ἰφιγένεια φονέα σε φήσω μητρὸς ἐξ Ἄργους μολεῖν .,112,Greek tragedies,Euripides,Iphigenia in Tauris
292-818,ταῦτʼ,ταῦτʼ,292,Greek tragedies,Euripides,Ion
389-655,Μήδεια οὐκ ἔστιν ἄλλως·,Μήδεια οὐκ ἔστιν ἄλλως ·,389,Greek tragedies,Euripides,Medea
169-26,", τοῖσδʼ ἐγγὺς ὄντας·",", τοῖσδʼ ἐγγὺς ὄντας ·",169,Greek tragedies,Euripides,Heracleidae
146-352,ἄνδρες,ἄνδρες,146,Greek tragedies,Aeschylus,Suppliants
561-998,"Ἡρακλῆς ἁνὴρ ὅδʼ,","Ἡρακλῆς ἁ νὴρ ὅδʼ ,",561,Greek tragedies,Sophocles,Women of Trachis
643-996,"ζῆν ἐχρῆν σʼ, ὅτʼ οὐκέτʼ εἶ.","ζῆν ἐχρῆν σʼ , ὅτʼ οὐκέτʼ εἶ .",643,Greek tragedies,Euripides,Orestes
688-318,"σοὶ δʼ εἰ δοκῶ νῦν μῶρα δρῶσα τυγχάνειν, σχεδόν τι μώρῳ μωρίαν ὀφλισκάνω.","σοὶ δʼ εἰ δοκῶ νῦν μῶρα δρῶσα τυγχάνειν , σχεδόν τι μώρῳ μωρίαν ὀφλισκάνω .",688,Greek tragedies,Sophocles,Antigone
314-545,ἱππεῦσι δʼ ἱππῆς ἦσαν ἀνθωπλισμένοι τετραόροισί τʼ ἀντίʼ ἅρμαθʼ ἅρμασιν.,ἱππεῦσι δʼ ἱππῆς ἦσαν ἀνθωπλισμένοι τετραόροισί τʼ ἀντίʼ ἅρμαθʼ ἅρμασιν .,314,Greek tragedies,Euripides,The Suppliants
428-595,ἐγκαλῶν δέ μοι φόνους πατρῴους δείνʼ ἐπηπείλει τελεῖν,ἐγκαλῶν δέ μοι φόνους πατρῴους δείνʼ ἐπηπείλει τελεῖν,428,Greek tragedies,Sophocles,Electra
380-208,οἷς ἐγὼ διωλλύμην;,οἷς ἐγὼ διωλλύμην ;,380,Greek tragedies,Sophocles,Philoctetes
428-516,;,;,428,Greek tragedies,Sophocles,Electra
254-719,σοι τάδʼ ἔστʼ,σοι τάδʼ ἔστʼ,254,Greek tragedies,Sophocles,Oedipus at Colonus
561-1037,"τὰ μὲν οὖν μέλλοντʼ οὐδεὶς ἐφορᾷ,","τὰ μὲν οὖν μέλλοντʼ οὐδεὶς ἐφορᾷ ,",561,Greek tragedies,Sophocles,Women of Trachis
254-693,ὠνείδισʼ εἰς σὲ κἀμὲ καὶ τὸ πᾶν γένος,ὠνείδισʼ εἰς σὲ κἀμὲ καὶ τὸ πᾶν γένος,254,Greek tragedies,Sophocles,Oedipus at Colonus
452-785,Τειρεσίας θέλεις ἀκοῦσαι δῆτα καὶ σπουδὴν ἔχεις;,Τειρεσίας θέλεις ἀκοῦσαι δῆτα καὶ σπουδὴν ἔχεις ;,452,Greek tragedies,Euripides,The Phoenician Women
112-687,"φέρω σοι δέλτον ἀποδίδωμί τε, Ὀρέστα, τῆσδε σῆς κασιγνήτης πάρα.","φέρω σοι δέλτον ἀποδίδωμί τε , Ὀρέστα , τῆσδε σῆς κασιγνήτης πάρα .",112,Greek tragedies,Euripides,Iphigenia in Tauris
130-1070,εἶτʼ ἐγὼ τάδʼ ὠλέναις οἴσω;,εἶτʼ ἐγὼ τάδʼ ὠλέναις οἴσω ;,130,Greek tragedies,Euripides,Heracles
430-746,ποῦ καί σφε θάπτει;,ποῦ καί σφε θάπτει ;,430,Greek tragedies,Euripides,Alcestis
754-459,γύναι,γύναι,754,Greek tragedies,Euripides,Helen
688-842,Χορός καὶ μὴν ὁρῶ τάλαιναν Εὐρυδίκην ὁμοῦ δάμαρτα τὴν Κρέοντος.,Χορός καὶ μὴν ὁρῶ τάλαιναν Εὐρυδίκην ὁμοῦ δάμαρτα τὴν Κρέοντος .,688,Greek tragedies,Sophocles,Antigone
743-379,Χορός καλεῖ δʼ ἀκούοντας οὐδὲν ἐν μέσᾳ δυσπαλεῖ τε δίνᾳ·,Χορός καλεῖ δʼ ἀκούοντας οὐδὲν ἐν μέσᾳ δυσπαλεῖ τε δίνᾳ ·,743,Greek tragedies,Aeschylus,Eumenides
130-361,"σύγγνωθί μοι, εἰ πρόσθεν ἥρπασʼ ἃ σὲ λέγειν πρὸς τόνδʼ ἐχρῆν·","σύγγνωθί μοι , εἰ πρόσθεν ἥρπασʼ ἃ σὲ λέγειν πρὸς τόνδʼ ἐχρῆν ·",130,Greek tragedies,Euripides,Heracles
389-1076,"τοιόνδ ὄχημα πατρὸς Ἥλιος πατὴρ δίδωσιν ἡμῖν, ἔρυμα πολεμίας χερός.","τοιόνδ ὄχημα πατρὸς Ἥλιος πατὴρ δίδωσιν ἡμῖν , ἔρυμα πολεμίας χερός .",389,Greek tragedies,Euripides,Medea
754-335,καὶ τάχʼ ὠσθήσῃ βίᾳ.,καὶ τάχʼ ὠσθήσῃ βίᾳ .,754,Greek tragedies,Euripides,Helen
561-802,ἀνατέτροφας ὅ τι καὶ μύσῃ.,ἀνατέτροφας ὅ τι καὶ μύσῃ .,561,Greek tragedies,Sophocles,Women of Trachis
452-547,ὦ τέκνα,ὦ τέκνα,452,Greek tragedies,Euripides,The Phoenician Women
607-558,οὐχ ὅσιʼ οὐδʼ ἀνεκτά,οὐχ ὅσιʼ οὐδʼ ἀνεκτά,607,Greek tragedies,Euripides,Hecuba
654-1365,ἣ δὲ σταθεῖσα τῷ τεκόντι πλησίον ἔλεξε τοιάδʼ·,ἣ δὲ σταθεῖσα τῷ τεκόντι πλησίον ἔλεξε τοιάδʼ ·,654,Greek tragedies,Euripides,Iphigenia in Aulis
292-633,σὺν τοῖς φίλοις γὰρ ἡδὺ μὲν πράσσειν καλῶς·,σὺν τοῖς φίλοις γὰρ ἡδὺ μὲν πράσσειν καλῶς ·,292,Greek tragedies,Euripides,Ion
380-643,ἀπάμησον ὡς τάχιστα·,ἀπάμησον ὡς τάχιστα ·,380,Greek tragedies,Sophocles,Philoctetes
452-680,"ἓν δʼ ἐστὶν ἡμῖν ἀργόν, εἴ τι θέσφατον οἰωνόμαντις Τειρεσίας ἔχει φράσαι, τοῦδʼ ἐκπυθέσθαι ταῦτʼ·","ἓν δʼ ἐστὶν ἡμῖν ἀργόν , εἴ τι θέσφατον οἰωνόμαντις Τειρεσίας ἔχει φράσαι , τοῦδʼ ἐκπυθέσθαι ταῦτʼ ·",452,Greek tragedies,Euripides,The Phoenician Women
643-615,Μενέλαος λέγʼ·,Μενέλαος λέγʼ ·,643,Greek tragedies,Euripides,Orestes
314-128,"ἀλλʼ, ὦ καθʼ Ἑλλάδʼ ἀλκιμώτατον κάρα, ἄναξ Ἀθηνῶν, ἐν μὲν αἰσχύναις ἔχω πίτνων πρὸς οὖδας γόνυ σὸν ἀμπίσχειν χερί,","ἀλλʼ , ὦ καθʼ Ἑλλάδʼ ἀλκιμώτατον κάρα , ἄναξ Ἀθηνῶν , ἐν μὲν αἰσχύναις ἔχω πίτνων πρὸς οὖδας γόνυ σὸν ἀμπίσχειν χερί ,",314,Greek tragedies,Euripides,The Suppliants
276-770,καίτοι κακοῦ πρὸς ἀνδρὸς ὄντα δημότην μηδὲν δικαιοῦν τῶν ἐφεστώτων κλύειν.,καίτοι κακοῦ πρὸς ἀνδρὸς ὄντα δημότην μηδὲν δικαιοῦν τῶν ἐφεστώτων κλύειν .,276,Greek tragedies,Sophocles,Ajax
428-541,"Θεσσαλὰς ἔχων ἵππους, ὁ πέμπτος·","Θεσσαλὰς ἔχων ἵππους , ὁ πέμπτος ·",428,Greek tragedies,Sophocles,Electra
430-870,ὧν δ οὕνεχ ἥκω δεῦρ ὑποστρέψας πάλιν λέξω.,ὧν δ οὕνεχ ἥκω δεῦρ ὑποστρέψας πάλιν λέξω .,430,Greek tragedies,Euripides,Alcestis
452-1152,Κρέων αἰαῖ·,Κρέων αἰαῖ ·,452,Greek tragedies,Euripides,The Phoenician Women
328-391,"σκιρτημάτων δὲ νήστισιν αἰκείαις λαβρόσυτος ἦλθον, Ἥρας ἐπικότοισι μήδεσι δαμεῖσα.","σκιρτημάτων δὲ νήστισιν αἰκείαις λαβρόσυτος ἦλθον , Ἥρας ἐπικότοισι μήδεσι δαμεῖσα .",328,Greek tragedies,Aeschylus,Prometheus Bound
652-856,"ὦ καλλίπηχυν Ἕκτορος βραχίονα σῴζουσʼ, ἄριστον φύλακʼ ἀπώλεσας σέθεν.","ὦ καλλίπηχυν Ἕκτορος βραχίονα σῴζουσʼ , ἄριστον φύλακʼ ἀπώλεσας σέθεν .",652,Greek tragedies,Euripides,The Trojan Women
146-604,ἔχιδνα δʼ ὥς μέ τις πόδα δακοῦσʼ ἔχει.,ἔχιδνα δʼ ὥς μέ τις πόδα δακοῦσʼ ἔχει .,146,Greek tragedies,Aeschylus,Suppliants
452-859,οὐδʼ ἂν τὸν αὑτοῦ παῖδά τις δοίη κτανεῖν.,οὐδʼ ἂν τὸν αὑτοῦ παῖδά τις δοίη κτανεῖν .,452,Greek tragedies,Euripides,The Phoenician Women
430-460,ἄσημα γὰρ λέγεις.,ἄσημα γὰρ λέγεις .,430,Greek tragedies,Euripides,Alcestis
754-735,ἀλλʼ ἀδελφή·,ἀλλʼ ἀδελφή ·,754,Greek tragedies,Euripides,Helen
428-354,"Χορός εἰ μὴ ʼγὼ παράφρων μάντις ἔφυν καὶ γνώμας λειπομένα σοφᾶς,","Χορός εἰ μὴ ʼγὼ παράφρων μάντις ἔφυν καὶ γνώμας λειπομένα σοφᾶς ,",428,Greek tragedies,Sophocles,Electra
575-1087,"Χορός ὅστις καθʼ ὑπερβολὰν τοξεύσας ἐκράτησε τοῦ πάντʼ εὐδαίμονος ὄλβου, ὦ Ζεῦ,","Χορός ὅστις καθʼ ὑπερβολὰν τοξεύσας ἐκράτησε τοῦ πάντʼ εὐδαίμονος ὄλβου , ὦ Ζεῦ ,",575,Greek tragedies,Sophocles,Oedipus King
452-1434,"Ἀντιγόνη καὶ τίς σε τυφλὸν ὄντα θεραπεύσει,","Ἀντιγόνη καὶ τίς σε τυφλὸν ὄντα θεραπεύσει ,",452,Greek tragedies,Euripides,The Phoenician Women
390-372,"ἔστιν δὲ καὶ τῷδʼ, ὃν λέγεις τὸν Ἀρκάδα,","ἔστιν δὲ καὶ τῷδʼ , ὃν λέγεις τὸν Ἀρκάδα ,",390,Greek tragedies,Aeschylus,Seven against Thebes
390-201,οὐ γάρ τι μᾶλλον μὴ φύγῃς τὸ μόρσιμον.,οὐ γάρ τι μᾶλλον μὴ φύγῃς τὸ μόρσιμον .,390,Greek tragedies,Aeschylus,Seven against Thebes
636-114,Χορός πῶς οὖν;,Χορός πῶς οὖν ;,636,Greek tragedies,Aeschylus,Libation-Bearers
186-591,ὅστις διʼ ὄρφνης ἦλθʼ ἀδειμάντῳ ποδὶ διά τε τάξεων καὶ φυλάκων ἕδρας,ὅστις διʼ ὄρφνης ἦλθʼ ἀδειμάντῳ ποδὶ διά τε τάξεων καὶ φυλάκων ἕδρας,186,Greek tragedies,Euripides,Rhesus
647-122,"Κλυταιμήστρα εὐάγγελος μέν, ὥσπερ ἡ παροιμία,","Κλυταιμήστρα εὐάγγελος μέν , ὥσπερ ἡ παροιμία ,",647,Greek tragedies,Aeschylus,Agamemnon
452-699,"Χορός ὦ ζαθέων πετάλων πολυθηρότα τον νάπος, Ἀρτέμιδος χιονοτρόφον ὄμμα Κιθαιρών, μήποτε τὸν θανάτῳ προτεθέντα, λόχευμʼ Ἰοκάστας","Χορός ὦ ζαθέων πετάλων πολυθηρότα τον νάπος , Ἀρτέμιδος χιονοτρόφον ὄμμα Κιθαιρών , μήποτε τὸν θανάτῳ προτεθέντα , λόχευμʼ Ἰοκάστας",452,Greek tragedies,Euripides,The Phoenician Women
254-1468,"ὦ παῖδε, τλάσας χρὴ τὸ γενναῖον φρενὶ χωρεῖν τόπων ἐκ τῶνδε, μηδʼ ἃ μὴ θέμις λεύσσειν δικαιοῦν μηδὲ φωνούντων κλύειν, ἀλλʼ ἕρπεθʼ ὡς τάχιστα·","ὦ παῖδε , τλάσας χρὴ τὸ γενναῖον φρενὶ χωρεῖν τόπων ἐκ τῶνδε , μηδʼ ἃ μὴ θέμις λεύσσειν δικαιοῦν μηδὲ φωνούντων κλύειν , ἀλλʼ ἕρπεθʼ ὡς τάχιστα ·",254,Greek tragedies,Sophocles,Oedipus at Colonus
743-288,ἤ τινος τρέων κότον;,ἤ τινος τρέων κότον ;,743,Greek tragedies,Aeschylus,Eumenides
292-741,", ἐς σὸν δῶμα δεσπότην ἄγειν.",", ἐς σὸν δῶμα δεσπότην ἄγειν .",292,Greek tragedies,Euripides,Ion
254-185,ἀπόπτολις·,ἀπόπτολις ·,254,Greek tragedies,Sophocles,Oedipus at Colonus
110-52,πράσσονθʼ ἃ πράσσω δείνʼ ὑπʼ Αἰγίσθου παθών,πράσσονθʼ ἃ πράσσω δείνʼ ὑπʼ Αἰγίσθου παθών,110,Greek tragedies,Euripides,Elektra
146-227,ἢ τὸ μὴ θέμις λέγεις;,ἢ τὸ μὴ θέμις λέγεις ;,146,Greek tragedies,Aeschylus,Suppliants
110-786,δέξαι κόμης σῆς βοστρύχων ἀνδήματα.,δέξαι κόμης σῆς βοστρύχων ἀνδήματα .,110,Greek tragedies,Euripides,Elektra
389-461,"ἐπειδὴ σοὶ μὲν ἔστ ἀποστροφή, ἐγὼ δ ἔρημος τήνδε φευξοῦμαι χθόνα.","ἐπειδὴ σοὶ μὲν ἔστ ἀποστροφή , ἐγὼ δ ἔρημος τήνδε φευξοῦμαι χθόνα .",389,Greek tragedies,Euripides,Medea
452-1225,πρὸς κασιγνήτην δʼ ἰδὼν γραῖάν τε μητέρʼ εἶπε Πολυνείκης τάδε·,πρὸς κασιγνήτην δʼ ἰδὼν γραῖάν τε μητέρʼ εἶπε Πολυνείκης τάδε ·,452,Greek tragedies,Euripides,The Phoenician Women
607-838,ἀλλʼ,ἀλλʼ,607,Greek tragedies,Euripides,Hecuba
146-218,"Χορός ἄναξ Πελασγῶν, αἰόλʼ ἀνθρώπων κακά.","Χορός ἄναξ Πελασγῶν , αἰόλʼ ἀνθρώπων κακά .",146,Greek tragedies,Aeschylus,Suppliants
754-109,"Τεῦκρος ἄλλου λόγου μέμνησο,","Τεῦκρος ἄλλου λόγου μέμνησο ,",754,Greek tragedies,Euripides,Helen
643-624,— ἀδικῶ·,— ἀδικῶ ·,643,Greek tragedies,Euripides,Orestes
743-640,"θυμὸν ἄιε, μᾶτερ Νύξ·","θυμὸν ἄιε , μᾶτερ Νύξ ·",743,Greek tragedies,Aeschylus,Eumenides
607-931,ὡς λέγει,ὡς λέγει,607,Greek tragedies,Euripides,Hecuba
452-892,— προσηγορήσων εἶμι καὶ σῴσων βίον.,— προσηγορήσων εἶμι καὶ σῴσων βίον .,452,Greek tragedies,Euripides,The Phoenician Women
665-190,ὡς κἀγὼ τῆσδ ὑπεραλγῶ.,ὡς κἀ γὼ τῆσδ ὑπεραλγῶ .,665,Greek tragedies,Euripides,Hippolytus
652-925,"ὦ μεγάλα δή ποτʼ ἀμπνέουσʼ ἐν βαρβάροις Τροία,","ὦ μεγάλα δή ποτʼ ἀμπνέουσʼ ἐν βαρβάροις Τροία ,",652,Greek tragedies,Euripides,The Trojan Women
112-271,"κἀν γὰρ ὀνείροισι συνεί ην δόμοις πόλει τε πατρῴ ᾳ, τερπνῶν ὕπνων ἀπόλαυ σιν,","κ ἀν γὰρ ὀνείροισι συνεί ην δόμοις πόλει τε πατρῴ ᾳ , τερπνῶν ὕπνων ἀπόλαυ σιν ,",112,Greek tragedies,Euripides,Iphigenia in Tauris
314-695,εἰπέ γʼ ὡς σοφώτερος νέοισιν ἀστῶν τῶνδʼ·,εἰπέ γʼ ὡς σοφώτερος νέοισιν ἀστῶν τῶνδʼ ·,314,Greek tragedies,Euripides,The Suppliants
328-253,καταιβάτης κεραυνὸς ἐκπνέων φλόγα,καταιβάτης κεραυνὸς ἐκπνέων φλόγα,328,Greek tragedies,Aeschylus,Prometheus Bound
430-387,"ἴστω δ Ἀίδας ὁ μελαγχαίτας θεὸς ὅς τ ἐπὶ κώπᾳ πηδαλίῳ τε γέρων νεκροπομπὸς ἵζει,","ἴστω δ Ἀίδας ὁ μελαγχαίτας θεὸς ὅς τ ἐπὶ κώπᾳ πηδαλίῳ τε γέρων νεκροπομπὸς ἵζει ,",430,Greek tragedies,Euripides,Alcestis
636-51,"ἔσθλʼ ἀντιδοῦναι τοῖσι πέμπουσιν τάδε στέφη, δόσιν γε τῶν κακῶν ἐπαξίαν;","ἔσθλʼ ἀντιδοῦναι τοῖσι πέμπουσιν τάδε στέφη , δόσιν γε τῶν κακῶν ἐπαξίαν ;",636,Greek tragedies,Aeschylus,Libation-Bearers
502-117,"δύστηνε σύ, ἣ παιδὶ πατρός, ὃς σὸν ὤλεσεν πόσιν, τολμᾷς ξυνεύδειν καὶ τέκν αὐθέντου πάρα τίκτειν.","δύστηνε σύ , ἣ παιδὶ πατρός , ὃς σὸν ὤλεσεν πόσιν , τολμᾷς ξυνεύδειν καὶ τέκν αὐθέντου πάρα τίκτειν .",502,Greek tragedies,Euripides,Andromache
254-800,"βᾶτε βᾶτʼ, ἔντοποι·","βᾶτε βᾶτʼ , ἔντοποι ·",254,Greek tragedies,Sophocles,Oedipus at Colonus
110-371,κελαινὰ δʼ ἀμφὶ νῶθʼ ἵετο κόνις.,κελαινὰ δʼ ἀμφὶ νῶθʼ ἵετο κόνις .,110,Greek tragedies,Euripides,Elektra
502-219,"ὃ δ ἔστ ἐχίδνης καὶ πυρὸς περαιτέρω,","ὃ δ ἔστ ἐχίδνης καὶ πυρὸς περαιτέρω ,",502,Greek tragedies,Euripides,Andromache
254-435,"ἐπεὶ δὲ τῆσδε γῆς σωτῆρα σαυτὸν τῷδʼ ἐπεμβάλλεις λόγῳ, παραινέσαι σοι βούλομαι τὰ σύμφορα.","ἐπεὶ δὲ τῆσδε γῆς σωτῆρα σαυτὸν τῷδʼ ἐπεμβάλλεις λόγῳ , παραινέσαι σοι βούλομαι τὰ σύμφορα .",254,Greek tragedies,Sophocles,Oedipus at Colonus
561-847,"ἆ τάλας, ἔθαλψεν ἄτης σπασμὸς ἀρτίως ὅδʼ αὖ, διῇξε πλευρῶν, οὐδʼ ἀγύμναστόν μʼ ἐᾶν ἔοικεν ἡ τάλαινα διάβορος νόσος.","ἆ τάλας , ἔθαλψεν ἄτης σπασμὸς ἀρτίως ὅδʼ αὖ , διῇξε πλευρῶν , οὐδʼ ἀγύμναστόν μʼ ἐᾶν ἔοικεν ἡ τάλαινα διάβορος νόσος .",561,Greek tragedies,Sophocles,Women of Trachis
292-451,Ξοῦθος οὐκ ἄρʼ ὄρθʼ ἀκούομεν.,Ξοῦθος οὐκ ἄρʼ ὄρθʼ ἀκούομεν .,292,Greek tragedies,Euripides,Ion
276-598,"τοσαῦτά σʼ, ὦ Ζεῦ, προστρέπω, καλῶ δʼ ἅμα πομπαῖον Ἑρμῆν χθόνιον εὖ με κοιμίσαι,","τοσαῦτά σʼ , ὦ Ζεῦ , προστρέπω , καλῶ δʼ ἅμα πομπαῖον Ἑρμῆν χθόνιον εὖ με κοιμίσαι ,",276,Greek tragedies,Sophocles,Ajax
607-624,"Ἑκάβη τοιαῦτʼ, ἐπειδὴ συμφορὰν ἔγνω Φρυγῶν.","Ἑκάβη τοιαῦτʼ , ἐπειδὴ συμφορὰν ἔγνω Φρυγῶν .",607,Greek tragedies,Euripides,Hecuba
652-940,Ἑκάβη ὀττοτοτοτοτοῖ.,Ἑκάβη ὀττοτοτοτοτοῖ .,652,Greek tragedies,Euripides,The Trojan Women
292-1308,"ἀλλὰ τἀπίλοιπα τῆς τύχης εὐδαιμονοῖμεν,","ἀλλὰ τἀπίλοιπα τῆς τύχης εὐδαιμονοῖμεν ,",292,Greek tragedies,Euripides,Ion
292-1062,"Ὦ Γαῖα σεμνή,","Ὦ Γαῖα σεμνή ,",292,Greek tragedies,Euripides,Ion
390-666,Ἰσμήνη ἰὼ κακά,Ἰσμήνη ἰὼ κακά,390,Greek tragedies,Aeschylus,Seven against Thebes
430-46,"Ἀπόλλων οὔκ,","Ἀπόλλων οὔκ ,",430,Greek tragedies,Euripides,Alcestis
743-475,"ἡ δʼ ἅπερ ξένῳ ξένη ἔσωσεν ἔρνος, οἷσι μὴ βλάψῃ θεός.","ἡ δʼ ἅπερ ξένῳ ξένη ἔσωσεν ἔρνος , οἷσι μὴ βλάψῃ θεός .",743,Greek tragedies,Aeschylus,Eumenides
605-980,"Ἀγαύη λέοντος,","Ἀγαύη λέοντος ,",605,Greek tragedies,Euripides,Bacchae
110-201,αἰσχρόν γʼ εἶπας·,αἰσχρόν γʼ εἶπας ·,110,Greek tragedies,Euripides,Elektra
146-84,ὑψόθεν δʼ εὖ κλύοι καλούμενος.,ὑψόθεν δʼ εὖ κλύοι καλούμενος .,146,Greek tragedies,Aeschylus,Suppliants
561-710,Χορός ἔτεκεν ἔτεκε δὴ μεγάλαν ἁ νέορτος ἅδε νύμφα δόμοισι τοῖσδʼ ἐρινύν.,Χορός ἔτεκεν ἔτεκε δὴ μεγάλαν ἁ νέορτος ἅδε νύμφα δόμοισι τοῖσδʼ ἐρινύν .,561,Greek tragedies,Sophocles,Women of Trachis
743-581,"αὐτός θʼ ὁ χρήσας αὐτὸς ἦν ὁ μαρτυρῶν, ὡς ταῦτʼ Ὀρέστην δρῶντα μὴ βλάβας ἔχειν.","αὐτός θʼ ὁ χρήσας αὐτὸς ἦν ὁ μαρτυρῶν , ὡς ταῦτʼ Ὀρέστην δρῶντα μὴ βλάβας ἔχειν .",743,Greek tragedies,Aeschylus,Eumenides
